Date,Open,High,Low,Close,Adj Close,Volume,EMA_20,EMA_100,signal,position,trade,asset_return,strategy_gross_return,cost,strategy_net_return,buy_and_hold_equity,strategy_equity
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.25638961791992,133499200,34.89906142858705,31.726135486692495,1,1.0,0.0,0.020726846023140233,0.020726846023140233,0.0,0.020726846023140233,13152.840084459967,10676.363331868282
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,33.33039093017578,116760000,35.00676974770227,31.81136050238763,1,1.0,0.0,0.0022252577095878134,0.0022252577095878134,0.0,0.0022252577095878134,13182.108543260887,10700.120991682883
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,33.286441802978516,84829200,35.099696264011136,31.893957287864016,1,1.0,0.0,-0.0013183628076850473,-0.0013183628076850473,0.0,-0.0013183628076850473,13164.729741630583,10686.014350129717
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.2240104675293,78646800,35.1773443260603,31.973581914154376,1,1.0,0.0,-0.0018758356660244502,-0.0018758356660244502,0.0,-0.0018758356660244502,13140.03487204766,10665.969143284095
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.23324966430664,79942800,35.24854955567937,32.05182780173668,1,1.0,0.0,0.0002783884526891267,0.0002783884526891267,0.0,0.0002783884526891267,13143.692906023969,10668.938425930322
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,33.480712890625,79565600,35.33844969972088,32.133821331763976,1,1.0,0.0,0.007446119324582501,0.007446119324582501,0.0,0.007446119324582501,13241.562411767893,10748.380614516424
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,33.3072624206543,110871600,35.401930782425104,32.21047835624618,1,1.0,0.0,-0.005180631193382301,-0.005180631193382301,0.0,-0.005180631193382301,13172.96276048837,10692.697218626514
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.2240104675293,84596000,35.45079460462532,32.28383523860818,1,1.0,0.0,-0.0024996569898061427,-0.0024996569898061427,0.0,-0.0024996569898061427,13140.03487204766,10665.969143284094
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.149993896484375,66688800,35.48738550746793,32.35415531476391,1,1.0,0.0,-0.002227532479891936,-0.002227532479891936,0.0,-0.002227532479891936,13110.765017583259,10642.210350587902
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.110687255859375,75733600,35.516443986969676,32.42224133907029,1,1.0,0.0,-0.0011859786053334265,-0.0011859786053334265,0.0,-0.0011859786053334265,13095.215930772853,10629.588916798646
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,32.75453567504883,121517600,35.506068485420485,32.48135539613232,1,1.0,0.0,-0.010756396632174092,-0.010756396632174092,0.0,-0.010756396632174092,12954.358594237494,10515.252842372598
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,32.79384994506836,81400000,35.50072870232705,32.54014045290078,1,1.0,0.0,0.0012002976988243486,0.0012002976988243486,0.0,0.0012002976988243486,12969.907681047904,10527.874276161852
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,32.620384216308594,71291600,35.478040327147276,32.59404857785204,1,1.0,0.0,-0.0052891395194557544,-0.0052891395194557544,0.0,-0.0052891395194557544,12901.30802976838,10472.190880271943
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,32.80078887939453,66328400,35.47608414911075,32.65075059527604,1,1.0,0.0,0.005529945143004866,0.005529945143004866,0.0,0.005529945143004866,12972.651555446006,10530.101521366923
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,32.65508270263672,58790000,35.45931415748692,32.703210964420286,1,1.0,0.0,-0.004441971900719266,-0.004441971900719266,0.0,-0.004441971900719266,12915.027401758894,10483.32710629729
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,32.534820556640625,69313600,35.43176025381629,32.75205823579702,1,1.0,0.0,-0.003682749884559522,-0.003682749884559522,0.0,-0.003682749884559522,12867.464586085984,10444.719634606774
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,32.941856384277344,93278400,35.44873552586727,32.808651154105036,1,1.0,0.0,0.012510732565086391,0.012510732565086391,0.0,0.012510732565086391,13028.445994313224,10575.390728672646
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,32.902549743652344,69283600,35.46004652989089,32.863281845471576,1,1.0,0.0,-0.0011934721007551552,-0.0011934721007551552,0.0,-0.0011934721007551552,13012.896907502816,10562.769294883392
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.21938705444336,68537200,35.50289922679767,32.923612895014955,1,1.0,0.0,0.009629542953859982,0.009629542953859982,0.0,0.009629542953859982,13138.205157227765,10664.483935520184
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,33.42521667480469,75486000,35.56286117613354,32.987155207882466,1,1.0,0.0,0.006196041446882461,0.006196041446882461,0.0,0.006196041446882461,13219.610020919592,10730.561519994279
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.2286262512207,80164800,35.59687422306799,33.04523130612134,1,1.0,0.0,-0.005881174224692365,-0.005881174224692365,0.0,-0.005881174224692365,13141.863191204075,10667.453218166414
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.25407409667969,56985200,35.63026699435039,33.10270194008989,1,1.0,0.0,0.0007655944874647158,0.0007655944874647158,0.0,0.0007655944874647158,13151.924529218277,10675.620161545528
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.221702575683594,83441600,35.65714618289998,33.15834147541724,1,1.0,0.0,-0.0009736379176946697,-0.0009736379176946697,0.0,-0.0009736379176946697,13139.11931680597,10665.225972961343
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,33.8993034362793,134411600,35.7512275424108,33.227384227542906,1,1.0,0.0,0.02039685387443657,0.02039685387443657,0.0,0.02039685387443657,13407.116013549648,10882.763028669682
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.1143913269043,181408800,35.85849145520111,33.299663720595696,1,1.0,0.0,0.00634460816048521,0.00634460816048521,0.0,0.00634460816048521,13492.178911217788,10951.809895790006
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.010318756103516,182788000,35.94482554419609,33.36828422889377,1,1.0,0.0,-0.0030506200596552846,-0.0030506200596552846,0.0,-0.0030506200596552846,13451.01939958277,10918.400084832378
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,33.88774108886719,93487600,36.01031832044639,33.4329221589122,1,1.0,0.0,-0.003603962927346771,-0.003603962927346771,0.0,-0.003603962927346771,13402.542424331652,10879.050575700701
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,34.449729919433594,109310800,36.127431021210235,33.508309872170706,1,1.0,0.0,0.016583689038518257,0.016583689038518257,0.0,0.016583689038518257,13624.806020222315,11059.465367482435
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,35.38636779785156,195009600,36.329818412210116,33.60225420394374,1,1.0,0.0,0.027188423807930295,0.027188423807930295,0.0,0.027188423807930295,13995.243020600961,11360.154798982676
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,35.613014221191406,156521600,36.536264408503534,33.69918979145557,1,1.0,0.0,0.006404882174440907,0.006404882174440907,0.0,0.006404882174440907,14084.880903150577,11432.915251953567
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,35.44416809082031,103222800,36.70566766738025,33.7905919466091,1,1.0,0.0,-0.004740638744639369,-0.004740638744639369,0.0,-0.004740638744639369,14018.109571027468,11378.71593094598
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,35.750709533691406,109020400,36.875365912111704,33.883600011766546,1,1.0,0.0,0.004502169294906766,0.004502169294906766,0.0,0.004502169294906766,14081.221473510788,11429.944836425751
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.24998474121094,130108000,37.08009311342287,33.98540994273907,1,1.0,0.0,0.01396563298404141,0.01396563298404141,0.0,0.01396563298404141,14277.874644576843,11589.571251039113
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.157108306884766,104038800,37.255798458531224,34.08322359213157,1,1.0,0.0,-0.00256251851142264,-0.00256251851142264,0.0,-0.00256251851142264,14241.287326496342,11559.872760168872
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.10369873046875,80194000,37.40929387249737,34.177961744865115,1,1.0,0.0,-0.0014771723317086316,-0.0014771723317086316,0.0,-0.0014771723317086316,14220.250490889728,11542.796835969477
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,34.8914794921875,203070800,37.423884932259526,34.24498230437273,1,1.0,0.0,-0.033575617030406235,-0.033575617030406235,0.0,-0.033575617030406235,13742.796806331167,11155.240309945182
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,35.423282623291016,134272800,37.49161001695226,34.322012324514525,1,1.0,0.0,0.015241219874428058,0.015241219874428058,0.0,0.015241219874428058,13952.253794146049,11325.259780261142
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,35.54403305053711,107843200,37.56526614768523,34.40009127629936,1,1.0,0.0,0.00340897007570673,0.00340897007570673,0.0,0.00340897007570673,13999.816609818958,11363.867251951657
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,35.760009765625,91865600,37.65405045488578,34.48122810990315,1,1.0,0.0,0.0060761005449141425,0.0060761005449141425,0.0,0.0060761005449141425,14084.880903150577,11432.915251953571
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,35.715885162353516,79675600,37.729855246128984,34.55981766738902,1,1.0,0.0,-0.0012338621639615965,-0.0012338621639615965,0.0,-0.0012338621639615965,14067.502101520273,11418.808610400407
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,35.609066009521484,76712000,37.78748799263791,34.63457373505404,1,1.0,0.0,-0.0029909408630660606,-0.0029909408630660606,0.0,-0.0029909408630660606,14025.427034643568,11384.655629120029
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,35.73213577270508,76942400,37.85225092470067,34.71047324088063,1,1.0,0.0,0.0034563635838948947,0.0034563635838948947,0.0,0.0034563635838948947,14073.904009894684,11424.005138251703
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,35.67176818847656,87710400,37.90465561307088,34.783582684676816,1,1.0,0.0,-0.0016897024441829833,-0.0016897024441829833,0.0,-0.0016897024441829833,14050.123299889969,11404.70196884724
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,35.685691833496094,80507600,37.95349789203902,34.85554143433146,1,1.0,0.0,0.00039058367525135473,0.00039058367525135473,0.0,0.00039058367525135473,14055.611048686174,11409.15645925738
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,35.474365234375,97804800,37.9760217715314,34.92157028962606,1,1.0,0.0,-0.005921804340160874,-0.005921804340160874,0.0,-0.005921804340160874,13972.37647017445,11341.593667019373
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,35.571895599365234,65616400,38.006400476047006,34.98837084169179,1,1.0,0.0,0.002749398952921034,0.002749398952921034,0.0,0.002749398952921034,14010.792107411367,11372.776232771932
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.09905242919922,111082800,38.08793369138163,35.06508625546147,1,1.0,0.0,0.014819195593419376,0.014819195593419376,0.0,0.014819195593419376,14218.420776069834,11541.31162820557
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,35.7460823059082,101326800,38.12551126067341,35.13275777850076,1,1.0,0.0,-0.009778091362504404,-0.009778091362504404,0.0,-0.009778091362504404,14079.391758690892,11428.459628661842
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,35.86682891845703,106499600,38.17189106794838,35.20166354995739,1,1.0,0.0,0.0033781868200060128,0.0033781868200060128,0.0,0.0033781868200060128,14126.954574363801,11467.06710035236
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.080474853515625,84278400,38.23575846902919,35.27375929707302,1,1.0,0.0,0.005956608527830642,0.005956608527830642,0.0,0.005956608527830642,14211.103312453732,11535.371930031524
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,35.99223327636719,85003200,38.2844958884827,35.34254626887932,1,1.0,0.0,-0.002445707897054561,-0.002445707897054561,0.0,-0.002445707897054561,14176.347104856606,11507.159779806783
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.59656524658203,259530800,38.18549617833052,35.38021859883982,1,1.0,0.0,-0.03877675690443194,-0.03877675690443194,0.0,-0.03877675690443194,13626.634339378734,11060.949442364761
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,33.76985549926758,289229200,38.01116316536916,35.39952119177836,1,1.0,0.0,-0.02389580924075485,-0.02389580924075485,0.0,-0.02389580924075485,13301.014884611419,10796.639104468377
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.04155731201172,136661600,37.88129039575997,35.42423362529706,1,1.0,0.0,0.00804564835426591,0.00804564835426591,0.0,0.00804564835426591,13408.030173127861,10883.505066110845
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,33.709476470947266,126124800,37.729739016690196,35.441377532034295,1,1.0,0.0,-0.009755049536157356,-0.009755049536157356,0.0,-0.009755049536157356,13277.234174606707,10777.335935063915
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.50743865966797,128661600,37.57190656953239,35.453874973410514,1,1.0,0.0,-0.005993457936262492,-0.005993457936262492,0.0,-0.005993457936262492,13197.657630071295,10712.742425472139
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.03834915161133,201444400,37.38101080749266,35.45612499508783,1,1.0,0.0,-0.013999508681562967,-0.013999508681562967,0.0,-0.013999508681562967,13012.896907502818,10562.769294883394
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,33.98350143432617,130165600,37.30520016720504,35.47847893745189,1,1.0,0.0,0.028607520511739537,0.028607520511739537,0.0,0.028607520511739537,13385.163622701357,10864.943934147544
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,33.67464065551758,99600400,37.20494287763399,35.49380606001144,1,1.0,0.0,-0.009088436957342738,-0.009088436957342738,0.0,-0.009088436957342738,13263.513406952718,10766.19857615698
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,33.87435531616211,85063200,37.134710106363784,35.51308710395768,1,1.0,0.0,0.005930629907795915,0.005930629907795915,0.0,0.005930629907795915,13342.174396246444,10830.048915426007
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,33.81863021850586,76425200,37.06545211725325,35.5307982745863,1,1.0,0.0,-0.00164523371775116,-0.00164523371775116,0.0,-0.00164523371775116,13320.223401061623,10812.230953785453
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,33.96956253051758,141757600,37.01826617226001,35.551376520531605,1,1.0,0.0,0.004463324003919578,0.004463324003919578,0.0,0.004463324003919578,13379.675873905153,10860.489443737406
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,33.86274719238281,102769600,36.96462194928807,35.56927009103701,1,1.0,0.0,-0.0031445956994581303,-0.0031445956994581303,0.0,-0.0031445956994581303,13337.602202691927,10826.33759533862
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.377410888671875,99047600,36.866324519059184,35.57646274135083,1,1.0,0.0,-0.0143328178007337,-0.0143328178007337,0.0,-0.0143328178007337,13146.43678042208,10671.165671135399
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,33.86505889892578,88329600,36.8273888941739,35.59390903276494,1,1.0,0.0,0.014610771348636753,0.014610771348636753,0.0,0.014610771348636753,13338.516362270135,10827.07963277978
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.365787506103516,125997600,36.74097072986642,35.600366243382375,1,1.0,0.0,-0.014743256725486709,-0.014743256725486709,0.0,-0.014743256725486709,13141.86319120408,10667.453218166418
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.444740295410156,92096400,36.67087838112821,35.608378814169164,1,1.0,0.0,0.0023664505429572547,0.0023664505429572547,0.0,0.0023664505429572547,13172.962760488374,10692.69721862652
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.32398223876953,57111200,36.59508044006838,35.61365844161136,1,1.0,0.0,-0.003610639196185428,-0.003610639196185428,0.0,-0.003610639196185428,13125.399944815463,10654.089746936004
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.46099853515625,86278400,36.5405488823926,35.62175429592545,1,1.0,0.0,0.0041114727379136795,0.0041114727379136795,0.0,0.0041114727379136795,13179.364668862785,10697.893746477817
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.145164489746094,96515200,36.45882983948709,35.62295716000385,1,1.0,0.0,-0.009438549829388299,-0.009438549829388299,0.0,-0.009438549829388299,13054.970578716046,10596.921143282185
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,33.48188781738281,76806800,36.41941729943549,35.63131440770566,1,1.0,0.0,0.010159020469741487,0.010159020469741487,0.0,0.010159020469741487,13187.596292057095,10704.575482093027
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,33.686248779296875,84362400,36.404710831836724,35.643862625169874,1,1.0,0.0,0.006103515935053316,0.006103515935053316,0.0,0.006103515935053316,13268.086996170716,10769.911029125962
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,33.79539489746094,79127200,36.402595485454576,35.65848910179669,1,1.0,0.0,0.0032400470744065046,0.0032400470744065046,0.0,0.0032400470744065046,13311.07622262563,10804.8060478475
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,33.84416961669922,99538000,36.40568176048662,35.67386558242034,1,1.0,0.0,0.0014430475890105932,0.0014430475890105932,0.0,0.0014430475890105932,13330.284739075827,10820.397897164574
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.315574645996094,100797600,36.456807408832205,35.69898707718657,1,1.0,0.0,0.0139289056043852,0.0139289056043852,0.0,0.0139289056043852,13515.961016885989,10971.114198076066
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,34.61051559448242,80528400,36.53330178147039,35.72989819093601,1,1.0,0.0,0.008594362705236502,0.008594362705236502,0.0,0.008594362705236502,13632.122088174945,11065.403932774901
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,34.73126220703125,95174000,36.6148920298683,35.76277148199962,1,1.0,0.0,0.003489025066329754,0.003489025066329754,0.0,0.003489025066329754,13679.684903847856,11104.011404465416
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,34.85200881958008,71475200,36.701092832525006,35.79756809538109,1,1.0,0.0,0.0034768940956770855,0.0034768940956770855,0.0,0.0034768940956770855,13727.247719520768,11142.618876155933
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.0703125,83692000,36.801465045438356,35.83632914434612,1,1.0,0.0,0.00626334241696247,0.00626334241696247,0.0,0.00626334241696247,13813.226172430594,11212.408913599007
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,34.91238784790039,68974800,36.87608733487019,35.870956271873375,1,1.0,0.0,-0.0045027672846802425,-0.0045027672846802425,0.0,-0.0045027672846802425,13751.028429525482,11161.922045560397
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,34.89613723754883,105010400,36.94193626184591,35.90455121833361,1,1.0,0.0,-0.00046555851493024214,-0.00046555851493024214,0.0,-0.00046555851493024214,13744.626521151069,11156.7255177091
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.31877136230469,85972800,37.044847006857985,35.94649078003933,1,1.0,0.0,0.012111479428254857,0.012111479428254857,0.0,0.012111479428254857,13911.094282511036,11291.849969303517
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.4697265625,75415600,37.153433136994465,35.99081772247996,1,1.0,0.0,0.004273845558055989,0.004273845558055989,0.0,0.004273845558055989,13970.548151018045,11340.10959213706
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,35.636924743652344,63124000,37.268820617134686,36.03783126616286,1,1.0,0.0,0.004713900712379759,0.004713900712379759,0.0,0.004713900712379759,14036.403927899466,11393.565742821898
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,34.96347427368164,129905200,37.30417097642171,36.06955736761802,1,1.0,0.0,-0.018897491387972032,-0.018897491387972032,0.0,-0.018897491387972032,13771.151105553889,11178.255932318629
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,34.717308044433594,68854800,37.31091659771488,36.09540771677409,1,1.0,0.0,-0.007040366470391524,-0.007040366470391524,0.0,-0.007040366470391524,13674.197155051654,11099.556914055278
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,34.53850555419922,79383600,37.2986863438263,36.11693427548916,1,1.0,0.0,-0.005150530250574881,-0.005150530250574881,0.0,-0.005150530250574881,13603.767788952235,11042.388310401459
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,34.84504699707031,141474400,37.319049621837074,36.14456925543867,1,1.0,0.0,0.008875192376371022,0.008875192376371022,0.0,0.008875192376371022,13724.503845122665,11140.39163095086
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,36.49150085449219,279747200,37.50628297665375,36.206755999834186,1,1.0,0.0,0.047250890994284145,0.047250890994284145,0.0,0.047250890994284145,14372.998880259189,11666.785061538556
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.126922607421875,108389200,37.63830381993003,36.25993908560093,1,1.0,0.0,-0.009991040292272713,-0.009991040292272713,0.0,-0.009991040292272713,14229.39766932573,11550.221741907439
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,36.31733703613281,82239600,37.77727487016642,36.31612840761699,1,1.0,0.0,0.005270887875712171,0.005270887875712171,0.0,0.005270887875712171,14304.399228979664,11611.101665648644
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,36.879329681396484,87481200,37.96062958630757,36.38318525874633,1,1.0,0.0,0.015474123527015493,0.015474123527015493,0.0,0.015474123527015493,14525.747269628642,11790.773287107628
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.174251556396484,144823600,38.15676014549387,36.455201401301125,1,1.0,0.0,0.007997004546217878,0.007997004546217878,0.0,0.007997004546217878,14641.909736581074,11885.064154688052
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,37.40180969238281,104526000,38.35754483541335,36.530642945624834,1,1.0,0.0,0.006121912270923957,0.006121912270923957,0.0,0.006121912270923957,14731.54622346721,11957.823474777357
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,36.21051788330078,163217200,38.40254073976015,36.57617480474226,1,1.0,0.0,-0.03563883224502584,-0.03563883224502584,0.0,-0.03563883224502584,14206.53111889922,11531.660609944134
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,36.71406555175781,105028400,38.49467961520059,36.631498054784686,1,1.0,0.0,0.013906697794647371,0.013906697794647371,0.0,0.013906697794647371,14404.097053880005,11692.027929117066
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.26661682128906,88490800,38.63447217812234,36.69745851955883,1,1.0,0.0,0.015049596394941522,0.015049596394941522,0.0,0.015049596394941522,14620.872900974466,11867.988230488661
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,37.674583435058594,117862000,38.80261783028963,36.770776202852296,1,1.0,0.0,0.010947763110291886,0.010947763110291886,0.0,0.010947763110291886,14780.93875396002,11997.916154231785
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,37.52305221557617,110686400,38.939273202363054,36.83942418372771,1,1.0,0.0,-0.004022333729721939,-0.004022333729721939,0.0,-0.004022333729721939,14721.484885453014,11949.656531398243
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,36.80266571044922,111762400,38.989342435717795,36.89141578707147,1,1.0,0.0,-0.01919848646461486,-0.01919848646461486,0.0,-0.01919848646461486,14438.854657140611,11720.241212223396
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,36.71873092651367,109712400,39.026071727554196,36.940595672476,1,1.0,0.0,-0.0022805055679694375,-0.0022805055679694375,0.0,-0.0022805055679694375,14405.926768699901,11693.513136880978
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,36.65113067626953,105474000,39.05239838954587,36.98736608843621,1,1.0,0.0,-0.0018412272135416297,-0.0018412272135416297,0.0,-0.0018412272135416297,14379.402184297083,11671.982722271445
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.250282287597656,86418400,39.13740803766762,37.0459330905429,1,1.0,0.0,0.01634750941845109,0.01634750941845109,0.0,0.01634750941845109,14614.469596936577,11862.790569755776
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.29690933227539,77596400,39.21908336092639,37.10433043393581,1,1.0,0.0,0.0012517020263496104,0.0012517020263496104,0.0,0.0012517020263496104,14632.762558145087,11877.6392487501
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.131385803222656,79275600,39.27607552351581,37.15805658510767,1,1.0,0.0,-0.004438001462928609,-0.004438001462928609,0.0,-0.004438001462928609,14567.82233650535,11824.92626838801
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,37.2689323425293,101920400,39.34168739295124,37.21363962604788,1,1.0,0.0,0.0037043782386125823,0.0037043782386125823,0.0,0.0037043782386125823,14621.787060552675,11868.730267929823
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,37.644283294677734,103864000,39.43938386078215,37.27609231276328,1,1.0,0.0,0.010071316177933998,0.010071316177933998,0.0,0.010071316177933998,14769.047701125926,11988.26400308876
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,37.97999572753906,118067600,39.562061675519786,37.34443703757049,1,1.0,0.0,0.008918080327738442,0.008918080327738442,0.0,0.008918080327738442,14900.759254888766,12095.176304458442
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.08258056640625,109078400,39.68353213745875,37.41360663139838,1,1.0,0.0,0.0027008927107929903,0.0027008927107929903,0.0,0.0027008927107929903,14941.004606945578,12127.844077974909
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.23411178588867,107140400,39.80891002912934,37.48462432186574,1,1.0,0.0,0.003979148284037892,0.003979148284037892,0.0,0.003979148284037892,15000.457079789108,12176.102567926862
